country_code,year,metric_code,mean,low,high,sd
USA,2015,ldi,0.949,0.936,0.979,0.025
USA,2015,pdi,0.661,0.658,0.666,0.01
USA,2016,ddi,0.913,0.857,0.957,0.627
USA,2016,edi,0.894,0.864,0.931,0.035
USA,2016,egdi,0.765,0.705,0.838,0.069
USA,2016,ldi,0.948,0.932,0.974,0.023
USA,2016,pdi,0.662,0.659,0.666,0.01
USA,2017,ddi,0.7,0.596,0.803,0.622
USA,2017,edi,0.837,0.797,0.892,0.048
USA,2017,egdi,0.75,0.69,0.835,0.075
USA,2017,ldi,0.905,0.875,0.946,0.038
USA,2017,pdi,0.662,0.659,0.666,0.01
USA,2018,ddi,0.688,0.572,0.798,0.628
USA,2018,edi,0.831,0.791,0.888,0.049
USA,2018,egdi,0.737,0.663,0.815,0.077
USA,2018,ldi,0.908,0.877,0.948,0.038
USA,2018,pdi,0.66,0.656,0.666,0.012
USA,2019,ddi,0.685,0.581,0.791,0.622
USA,2019,edi,0.816,0.767,0.861,0.05
USA,2019,egdi,0.748,0.68,0.822,0.073
USA,2019,ldi,0.906,0.878,0.947,0.038
USA,2019,pdi,0.66,0.655,0.666,0.014
USA,2020,ddi,0.607,0.478,0.714,0.622
USA,2020,edi,0.815,0.766,0.862,0.05
USA,2020,egdi,0.729,0.657,0.799,0.073
USA,2020,ldi,0.898,0.862,0.934,0.04
USA,2020,pdi,0.658,0.652,0.666,0.014
UZB,1990,ddi,0.278,0.178,0.383,0.625
UZB,1990,edi,0.208,0.186,0.227,0.021
UZB,1990,egdi,0.503,0.393,0.601,0.103
UZB,1990,ldi,0.174,0.122,0.216,0.05
UZB,1990,pdi,0.089,0.032,0.132,0.053
UZB,1991,ddi,0.278,0.178,0.383,0.625
UZB,1991,edi,0.208,0.187,0.227,0.021
UZB,1991,egdi,0.503,0.393,0.601,0.103
UZB,1991,ldi,0.17,0.118,0.211,0.047
UZB,1991,pdi,0.131,0.077,0.175,0.052
UZB,1992,ddi,0.25,0.162,0.368,0.629
UZB,1992,edi,0.207,0.184,0.225,0.021
UZB,1992,egdi,0.483,0.393,0.578,0.093
UZB,1992,ldi,0.133,0.09,0.168,0.041
UZB,1992,pdi,0.185,0.127,0.238,0.056
UZB,1993,ddi,0.25,0.162,0.368,0.629
UZB,1993,edi,0.201,0.183,0.221,0.019
UZB,1993,egdi,0.446,0.351,0.53,0.091
UZB,1993,ldi,0.111,0.07,0.141,0.037
UZB,1993,pdi,0.177,0.111,0.226,0.057
UZB,1994,ddi,0.238,0.147,0.333,0.623
UZB,1994,edi,0.195,0.178,0.214,0.018
UZB,1994,egdi,0.434,0.357,0.53,0.088
UZB,1994,ldi,0.101,0.069,0.129,0.031
UZB,1994,pdi,0.166,0.105,0.207,0.052
UZB,1995,ddi,0.278,0.184,0.398,0.626
UZB,1995,edi,0.167,0.155,0.179,0.013
UZB,1995,egdi,0.431,0.341,0.519,0.09
UZB,1995,ldi,0.102,0.069,0.131,0.032
UZB,1995,pdi,0.166,0.105,0.207,0.052
UZB,1996,ddi,0.262,0.162,0.365,0.628
UZB,1996,edi,0.164,0.151,0.176,0.013
UZB,1996,egdi,0.433,0.337,0.51,0.088
UZB,1996,ldi,0.102,0.065,0.128,0.032
UZB,1996,pdi,0.154,0.095,0.193,0.052
UZB,1997,ddi,0.262,0.162,0.365,0.628
UZB,1997,edi,0.164,0.151,0.176,0.013
UZB,1997,egdi,0.43,0.338,0.511,0.089
UZB,1997,ldi,0.097,0.067,0.126,0.031
UZB,1997,pdi,0.154,0.095,0.193,0.052
UZB,1998,ddi,0.232,0.147,0.337,0.625
UZB,1998,edi,0.164,0.152,0.176,0.013
UZB,1998,egdi,0.43,0.338,0.511,0.089
UZB,1998,ldi,0.086,0.056,0.112,0.031
UZB,1998,pdi,0.154,0.095,0.193,0.052
UZB,1999,ddi,0.149,0.091,0.244,0.627
UZB,1999,edi,0.161,0.148,0.171,0.013
UZB,1999,egdi,0.431,0.344,0.511,0.087
UZB,1999,ldi,0.084,0.056,0.11,0.028
UZB,1999,pdi,0.154,0.095,0.193,0.052
UZB,2000,ddi,0.118,0.064,0.203,0.635
UZB,2000,edi,0.157,0.146,0.167,0.012
UZB,2000,egdi,0.432,0.349,0.518,0.086
UZB,2000,ldi,0.082,0.053,0.105,0.029
UZB,2000,pdi,0.132,0.082,0.16,0.044
UZB,2001,ddi,0.092,0.044,0.158,0.638
UZB,2001,edi,0.157,0.145,0.166,0.011
UZB,2001,egdi,0.432,0.349,0.518,0.086
UZB,2001,ldi,0.076,0.045,0.097,0.027
UZB,2001,pdi,0.128,0.079,0.157,0.044
UZB,2002,ddi,0.118,0.062,0.19,0.632
UZB,2002,edi,0.158,0.145,0.166,0.012
UZB,2002,egdi,0.422,0.317,0.487,0.085
UZB,2002,ldi,0.08,0.052,0.102,0.027
UZB,2002,pdi,0.135,0.086,0.164,0.044
UZB,2003,ddi,0.133,0.076,0.215,0.63
UZB,2003,edi,0.157,0.145,0.166,0.012
UZB,2003,egdi,0.458,0.361,0.531,0.085
UZB,2003,ldi,0.083,0.055,0.108,0.028
UZB,2003,pdi,0.135,0.086,0.164,0.044
UZB,2004,ddi,0.133,0.076,0.215,0.63
UZB,2004,edi,0.157,0.145,0.166,0.012
UZB,2004,egdi,0.441,0.342,0.507,0.084
UZB,2004,ldi,0.083,0.055,0.108,0.028
UZB,2004,pdi,0.123,0.079,0.153,0.043
UZB,2005,ddi,0.071,0.038,0.129,0.63
UZB,2005,edi,0.162,0.148,0.172,0.012
UZB,2005,egdi,0.441,0.342,0.507,0.084
UZB,2005,ldi,0.071,0.045,0.093,0.025
UZB,2005,pdi,0.123,0.079,0.153,0.043
UZB,2006,ddi,0.079,0.043,0.138,0.626
UZB,2006,edi,0.161,0.15,0.172,0.012
UZB,2006,egdi,0.443,0.355,0.523,0.084
UZB,2006,ldi,0.069,0.044,0.091,0.026
UZB,2006,pdi,0.114,0.075,0.137,0.038
UZB,2007,ddi,0.101,0.063,0.185,0.623
UZB,2007,edi,0.161,0.15,0.172,0.012
UZB,2007,egdi,0.436,0.346,0.517,0.086
UZB,2007,ldi,0.073,0.047,0.097,0.027
UZB,2007,pdi,0.108,0.072,0.134,0.038
UZB,2008,ddi,0.104,0.056,0.172,0.627
UZB,2008,edi,0.164,0.151,0.174,0.012
UZB,2008,egdi,0.443,0.356,0.521,0.083
UZB,2008,ldi,0.074,0.046,0.093,0.026
UZB,2008,pdi,0.104,0.069,0.13,0.038
UZB,2009,ddi,0.11,0.061,0.18,0.626
UZB,2009,edi,0.164,0.152,0.175,0.012
UZB,2009,egdi,0.441,0.358,0.531,0.086
UZB,2009,ldi,0.074,0.046,0.093,0.026
UZB,2009,pdi,0.101,0.065,0.127,0.038
UZB,2010,ddi,0.11,0.061,0.18,0.626
UZB,2010,edi,0.163,0.149,0.173,0.013
UZB,2010,egdi,0.432,0.353,0.526,0.087
UZB,2010,ldi,0.079,0.054,0.105,0.028
UZB,2010,pdi,0.097,0.063,0.125,0.038
UZB,2011,ddi,0.11,0.061,0.18,0.626
UZB,2011,edi,0.164,0.151,0.175,0.013
UZB,2011,egdi,0.432,0.353,0.526,0.087
UZB,2011,ldi,0.086,0.055,0.113,0.03
UZB,2011,pdi,0.093,0.059,0.122,0.038
UZB,2012,ddi,0.11,0.061,0.18,0.626
UZB,2012,edi,0.164,0.151,0.175,0.012
UZB,2012,egdi,0.44,0.353,0.524,0.087
UZB,2012,ldi,0.089,0.06,0.115,0.031
UZB,2012,pdi,0.09,0.056,0.118,0.038
UZB,2013,ddi,0.096,0.057,0.175,0.627
UZB,2013,edi,0.17,0.154,0.18,0.014
UZB,2013,egdi,0.445,0.36,0.531,0.085
UZB,2013,ldi,0.085,0.054,0.11,0.031
UZB,2013,pdi,0.1,0.057,0.131,0.044
UZB,2014,ddi,0.105,0.057,0.174,0.627
UZB,2014,edi,0.17,0.153,0.181,0.014
UZB,2014,egdi,0.448,0.366,0.539,0.086
UZB,2014,ldi,0.082,0.054,0.108,0.029
UZB,2014,pdi,0.097,0.054,0.127,0.044
UZB,2015,ddi,0.117,0.066,0.191,0.626
UZB,2015,edi,0.169,0.153,0.18,0.014
UZB,2015,egdi,0.448,0.352,0.527,0.088
UZB,2015,ldi,0.082,0.047,0.101,0.03
UZB,2015,pdi,0.093,0.05,0.124,0.044
UZB,2016,ddi,0.206,0.125,0.307,0.628
UZB,2016,edi,0.172,0.159,0.186,0.014
UZB,2016,egdi,0.443,0.363,0.537,0.088
UZB,2016,ldi,0.083,0.051,0.106,0.03
UZB,2016,pdi,0.09,0.047,0.12,0.044
UZB,2017,ddi,0.485,0.37,0.615,0.622
UZB,2017,edi,0.196,0.179,0.213,0.018
UZB,2017,egdi,0.463,0.377,0.554,0.089
UZB,2017,ldi,0.128,0.088,0.157,0.036
UZB,2017,pdi,0.115,0.055,0.151,0.05
UZB,2018,ddi,0.61,0.497,0.727,0.622
UZB,2018,edi,0.194,0.175,0.209,0.018
UZB,2018,egdi,0.452,0.347,0.517,0.087
UZB,2018,ldi,0.178,0.134,0.217,0.043
UZB,2018,pdi,0.147,0.086,0.194,0.057
UZB,2019,ddi,0.589,0.465,0.699,0.621
UZB,2019,edi,0.195,0.176,0.21,0.018
UZB,2019,egdi,0.483,0.405,0.585,0.089
UZB,2019,ldi,0.22,0.169,0.257,0.046
UZB,2019,pdi,0.137,0.069,0.181,0.056
UZB,2020,ddi,0.565,0.444,0.685,0.622
UZB,2020,edi,0.227,0.203,0.246,0.023
UZB,2020,egdi,0.496,0.395,0.579,0.092
UZB,2020,ldi,0.271,0.216,0.324,0.056
UZB,2020,pdi,0.164,0.093,0.218,0.064
VEN,1990,ddi,0.841,0.748,0.909,0.632
VEN,1990,edi,0.749,0.689,0.809,0.061
VEN,1990,egdi,0.652,0.567,0.745,0.088
VEN,1990,ldi,0.796,0.745,0.86,0.057
VEN,1990,pdi,0.593,0.558,0.642,0.046
VEN,1991,ddi,0.841,0.748,0.909,0.632
VEN,1991,edi,0.752,0.7,0.821,0.062
VEN,1991,egdi,0.658,0.566,0.748,0.091
VEN,1991,ldi,0.827,0.781,0.883,0.053
VEN,1991,pdi,0.593,0.558,0.642,0.046
VEN,1992,ddi,0.876,0.798,0.931,0.629
VEN,1992,edi,0.751,0.697,0.814,0.061
VEN,1992,egdi,0.658,0.566,0.748,0.091
VEN,1992,ldi,0.827,0.781,0.883,0.053
VEN,1992,pdi,0.606,0.583,0.655,0.042
VEN,1993,ddi,0.872,0.786,0.928,0.63
VEN,1993,edi,0.751,0.693,0.811,0.061
VEN,1993,egdi,0.66,0.584,0.762,0.088
VEN,1993,ldi,0.822,0.767,0.873,0.053
VEN,1993,pdi,0.606,0.583,0.655,0.042
VEN,1994,ddi,0.897,0.824,0.944,0.632
VEN,1994,edi,0.761,0.708,0.824,0.059
VEN,1994,egdi,0.659,0.578,0.75,0.089
VEN,1994,ldi,0.798,0.75,0.859,0.057
VEN,1994,pdi,0.595,0.562,0.64,0.045
VEN,1995,ddi,0.897,0.824,0.944,0.632
VEN,1995,edi,0.761,0.708,0.824,0.059
VEN,1995,egdi,0.659,0.578,0.75,0.089
VEN,1995,ldi,0.804,0.755,0.864,0.056
VEN,1995,pdi,0.595,0.562,0.64,0.045
VEN,1996,ddi,0.897,0.824,0.944,0.632
VEN,1996,edi,0.761,0.708,0.824,0.059
VEN,1996,egdi,0.659,0.578,0.75,0.089
VEN,1996,ldi,0.804,0.755,0.864,0.056
VEN,1996,pdi,0.607,0.578,0.65,0.041
VEN,1997,ddi,0.897,0.824,0.944,0.632
VEN,1997,edi,0.759,0.713,0.828,0.059
VEN,1997,egdi,0.659,0.578,0.75,0.089
VEN,1997,ldi,0.804,0.755,0.864,0.056
VEN,1997,pdi,0.607,0.578,0.65,0.041
VEN,1998,ddi,0.897,0.824,0.944,0.632
VEN,1998,edi,0.75,0.693,0.813,0.061
VEN,1998,egdi,0.655,0.57,0.751,0.091
VEN,1998,ldi,0.779,0.732,0.85,0.059
VEN,1998,pdi,0.6,0.568,0.647,0.045
VEN,1999,ddi,0.743,0.63,0.84,0.632
VEN,1999,edi,0.706,0.652,0.773,0.062
VEN,1999,egdi,0.695,0.604,0.769,0.084
VEN,1999,ldi,0.622,0.554,0.703,0.076
VEN,1999,pdi,0.697,0.648,0.76,0.057
VEN,2000,ddi,0.556,0.434,0.68,0.626
VEN,2000,edi,0.599,0.538,0.661,0.062
VEN,2000,egdi,0.673,0.602,0.767,0.083
VEN,2000,ldi,0.447,0.378,0.514,0.069
VEN,2000,pdi,0.661,0.606,0.732,0.061
VEN,2001,ddi,0.556,0.434,0.68,0.626
VEN,2001,edi,0.535,0.468,0.588,0.061
VEN,2001,egdi,0.673,0.602,0.767,0.083
VEN,2001,ldi,0.451,0.383,0.521,0.069
VEN,2001,pdi,0.661,0.606,0.732,0.061
VEN,2002,ddi,0.561,0.422,0.673,0.625
VEN,2002,edi,0.507,0.45,0.571,0.06
VEN,2002,egdi,0.67,0.58,0.748,0.083
VEN,2002,ldi,0.418,0.352,0.487,0.068
VEN,2002,pdi,0.658,0.592,0.719,0.06
VEN,2003,ddi,0.514,0.381,0.634,0.627
VEN,2003,edi,0.494,0.431,0.548,0.059
VEN,2003,egdi,0.67,0.58,0.748,0.083
VEN,2003,ldi,0.4,0.334,0.466,0.066
VEN,2003,pdi,0.658,0.605,0.723,0.06
VEN,2004,ddi,0.487,0.356,0.603,0.623
VEN,2004,edi,0.486,0.426,0.545,0.06
VEN,2004,egdi,0.67,0.58,0.748,0.083
VEN,2004,ldi,0.347,0.288,0.4,0.058
VEN,2004,pdi,0.654,0.601,0.719,0.06
VEN,2005,ddi,0.487,0.356,0.603,0.623
VEN,2005,edi,0.484,0.424,0.542,0.06
VEN,2005,egdi,0.67,0.58,0.748,0.083
VEN,2005,ldi,0.262,0.223,0.301,0.039
VEN,2005,pdi,0.648,0.587,0.709,0.058
VEN,2006,ddi,0.467,0.35,0.584,0.619
VEN,2006,edi,0.456,0.402,0.507,0.055
VEN,2006,egdi,0.652,0.569,0.731,0.083
VEN,2006,ldi,0.244,0.208,0.279,0.038
VEN,2006,pdi,0.637,0.573,0.695,0.059
VEN,2007,ddi,0.47,0.338,0.58,0.621
VEN,2007,edi,0.439,0.374,0.485,0.055
VEN,2007,egdi,0.652,0.569,0.731,0.083
VEN,2007,ldi,0.244,0.208,0.279,0.038
VEN,2007,pdi,0.642,0.594,0.708,0.057
VEN,2008,ddi,0.441,0.309,0.543,0.618
VEN,2008,edi,0.436,0.375,0.486,0.057
VEN,2008,egdi,0.634,0.562,0.726,0.083
VEN,2008,ldi,0.244,0.205,0.28,0.038
VEN,2008,pdi,0.638,0.584,0.704,0.059
VEN,2009,ddi,0.441,0.309,0.543,0.618
VEN,2009,edi,0.435,0.371,0.481,0.056
VEN,2009,egdi,0.637,0.545,0.711,0.084
VEN,2009,ldi,0.243,0.206,0.28,0.038
VEN,2009,pdi,0.62,0.565,0.69,0.061
VEN,2010,ddi,0.4,0.29,0.525,0.623
VEN,2010,edi,0.43,0.372,0.482,0.055
VEN,2010,egdi,0.634,0.544,0.718,0.086
VEN,2010,ldi,0.248,0.209,0.282,0.038
VEN,2010,pdi,0.613,0.555,0.673,0.058
VEN,2011,ddi,0.4,0.29,0.525,0.623
VEN,2011,edi,0.421,0.374,0.476,0.052
VEN,2011,egdi,0.623,0.527,0.705,0.087
VEN,2011,ldi,0.244,0.208,0.281,0.037
VEN,2011,pdi,0.607,0.536,0.66,0.059
VEN,2012,ddi,0.403,0.289,0.517,0.618
VEN,2012,edi,0.415,0.366,0.466,0.051
VEN,2012,egdi,0.618,0.53,0.703,0.086
VEN,2012,ldi,0.244,0.208,0.281,0.037
VEN,2012,pdi,0.602,0.547,0.667,0.059
VEN,2013,ddi,0.236,0.138,0.332,0.628
VEN,2013,edi,0.335,0.292,0.369,0.04
VEN,2013,egdi,0.575,0.487,0.656,0.085
VEN,2013,ldi,0.197,0.153,0.233,0.04
VEN,2013,pdi,0.549,0.477,0.613,0.065
VEN,2014,ddi,0.172,0.11,0.282,0.628
VEN,2014,edi,0.316,0.278,0.348,0.037
VEN,2014,egdi,0.568,0.492,0.651,0.08
VEN,2014,ldi,0.186,0.155,0.231,0.038
VEN,2014,pdi,0.543,0.474,0.611,0.064
VEN,2015,ddi,0.133,0.071,0.205,0.626
VEN,2015,edi,0.308,0.273,0.343,0.037
VEN,2015,egdi,0.553,0.487,0.642,0.08
VEN,2015,ldi,0.227,0.18,0.276,0.049
VEN,2015,pdi,0.532,0.467,0.607,0.067
VEN,2016,ddi,0.097,0.052,0.168,0.629
VEN,2016,edi,0.294,0.256,0.323,0.034
VEN,2016,egdi,0.545,0.456,0.615,0.08
VEN,2016,ldi,0.278,0.21,0.327,0.06
VEN,2016,pdi,0.516,0.448,0.582,0.065
VEN,2017,ddi,0.083,0.046,0.15,0.629
VEN,2017,edi,0.245,0.22,0.266,0.023
VEN,2017,egdi,0.499,0.436,0.587,0.077
VEN,2017,ldi,0.238,0.18,0.29,0.057
VEN,2017,pdi,0.468,0.384,0.517,0.064
VEN,2018,ddi,0.069,0.034,0.123,0.633
VEN,2018,edi,0.215,0.195,0.234,0.02
VEN,2018,egdi,0.426,0.351,0.518,0.083
VEN,2018,ldi,0.195,0.144,0.246,0.052
VEN,2018,pdi,0.442,0.367,0.5,0.065
VEN,2019,ddi,0.073,0.034,0.13,0.637
VEN,2019,edi,0.209,0.191,0.227,0.019
VEN,2019,egdi,0.42,0.332,0.505,0.084
VEN,2019,ldi,0.179,0.127,0.227,0.052
VEN,2019,pdi,0.45,0.381,0.518,0.065
VEN,2020,ddi,0.038,0.017,0.081,0.644
VEN,2020,edi,0.209,0.191,0.227,0.019
VEN,2020,egdi,0.441,0.369,0.534,0.084
VEN,2020,ldi,0.153,0.095,0.189,0.049
VEN,2020,pdi,0.456,0.387,0.52,0.065
VNM,1990,ddi,0.553,0.416,0.67,0.629
VNM,1990,edi,0.155,0.138,0.172,0.018
VNM,1990,egdi,0.726,0.655,0.821,0.084
VNM,1990,ldi,0.256,0.19,0.32,0.065
VNM,1990,pdi,0.572,0.53,0.636,0.055
VNM,1991,ddi,0.553,0.416,0.67,0.629
VNM,1991,edi,0.154,0.136,0.173,0.018
VNM,1991,egdi,0.716,0.634,0.803,0.086
VNM,1991,ldi,0.264,0.202,0.331,0.066
VNM,1991,pdi,0.572,0.53,0.636,0.055
VNM,1992,ddi,0.551,0.42,0.685,0.634
VNM,1992,edi,0.155,0.136,0.172,0.018
VNM,1992,egdi,0.752,0.687,0.846,0.081
VNM,1992,ldi,0.269,0.202,0.335,0.066
VNM,1992,pdi,0.572,0.53,0.636,0.055
VNM,1993,ddi,0.549,0.412,0.684,0.636
VNM,1993,edi,0.153,0.135,0.171,0.018
VNM,1993,egdi,0.726,0.664,0.831,0.085
VNM,1993,ldi,0.272,0.199,0.325,0.063
VNM,1993,pdi,0.572,0.53,0.636,0.055
VNM,1994,ddi,0.549,0.412,0.684,0.636
VNM,1994,edi,0.153,0.135,0.171,0.018
VNM,1994,egdi,0.726,0.664,0.831,0.085
VNM,1994,ldi,0.283,0.211,0.341,0.066
VNM,1994,pdi,0.572,0.53,0.636,0.055
VNM,1995,ddi,0.549,0.412,0.684,0.636
VNM,1995,edi,0.153,0.135,0.171,0.018
VNM,1995,egdi,0.729,0.651,0.818,0.084
VNM,1995,ldi,0.283,0.211,0.341,0.066
VNM,1995,pdi,0.572,0.53,0.636,0.055
VNM,1996,ddi,0.552,0.425,0.681,0.631
VNM,1996,edi,0.155,0.134,0.17,0.018
VNM,1996,egdi,0.729,0.651,0.818,0.084
VNM,1996,ldi,0.296,0.22,0.356,0.068
VNM,1996,pdi,0.571,0.528,0.628,0.053
VNM,1997,ddi,0.552,0.425,0.681,0.631
VNM,1997,edi,0.154,0.134,0.171,0.018
VNM,1997,egdi,0.721,0.635,0.802,0.084
VNM,1997,ldi,0.296,0.22,0.356,0.068
VNM,1997,pdi,0.576,0.532,0.628,0.051
VNM,1998,ddi,0.552,0.425,0.681,0.631
VNM,1998,edi,0.153,0.135,0.171,0.018
VNM,1998,egdi,0.713,0.625,0.79,0.084
VNM,1998,ldi,0.295,0.22,0.36,0.069
VNM,1998,pdi,0.576,0.532,0.628,0.051
VNM,1999,ddi,0.552,0.425,0.681,0.631
VNM,1999,edi,0.153,0.135,0.171,0.018
VNM,1999,egdi,0.712,0.639,0.807,0.084
VNM,1999,ldi,0.316,0.248,0.387,0.068
VNM,1999,pdi,0.576,0.532,0.628,0.051
VNM,2000,ddi,0.576,0.445,0.684,0.625
VNM,2000,edi,0.151,0.135,0.17,0.018
VNM,2000,egdi,0.73,0.661,0.818,0.083
VNM,2000,ldi,0.328,0.255,0.393,0.068
VNM,2000,pdi,0.579,0.542,0.638,0.051
VNM,2001,ddi,0.579,0.452,0.703,0.629
VNM,2001,edi,0.151,0.135,0.17,0.018
VNM,2001,egdi,0.73,0.661,0.818,0.083
VNM,2001,ldi,0.333,0.258,0.394,0.068
VNM,2001,pdi,0.579,0.542,0.638,0.051
VNM,2002,ddi,0.58,0.433,0.687,0.628
VNM,2002,edi,0.149,0.131,0.167,0.018
VNM,2002,egdi,0.73,0.661,0.818,0.083
VNM,2002,ldi,0.323,0.26,0.391,0.064
VNM,2002,pdi,0.571,0.536,0.635,0.053
VNM,2003,ddi,0.59,0.472,0.708,0.624
VNM,2003,edi,0.148,0.128,0.165,0.018
VNM,2003,egdi,0.728,0.652,0.812,0.084
VNM,2003,ldi,0.323,0.26,0.391,0.064
VNM,2003,pdi,0.571,0.536,0.635,0.053
VNM,2004,ddi,0.601,0.471,0.714,0.626
VNM,2004,edi,0.149,0.126,0.163,0.018
VNM,2004,egdi,0.728,0.652,0.812,0.084
VNM,2004,ldi,0.325,0.263,0.393,0.065
VNM,2004,pdi,0.571,0.536,0.635,0.053
VNM,2005,ddi,0.601,0.471,0.714,0.626
VNM,2005,edi,0.15,0.133,0.169,0.018
VNM,2005,egdi,0.729,0.646,0.812,0.084
VNM,2005,ldi,0.384,0.316,0.452,0.069
VNM,2005,pdi,0.571,0.536,0.635,0.053
VNM,2006,ddi,0.602,0.491,0.731,0.626
VNM,2006,edi,0.149,0.13,0.168,0.019
VNM,2006,egdi,0.729,0.646,0.812,0.084
VNM,2006,ldi,0.39,0.316,0.456,0.071
VNM,2006,pdi,0.571,0.536,0.635,0.053
VNM,2007,ddi,0.573,0.448,0.691,0.624
VNM,2007,edi,0.151,0.134,0.17,0.018
VNM,2007,egdi,0.73,0.651,0.812,0.083
VNM,2007,ldi,0.392,0.318,0.456,0.07
VNM,2007,pdi,0.573,0.539,0.636,0.049
VNM,2008,ddi,0.573,0.448,0.691,0.624
VNM,2008,edi,0.152,0.136,0.172,0.018
VNM,2008,egdi,0.73,0.651,0.812,0.083
VNM,2008,ldi,0.392,0.318,0.456,0.07
VNM,2008,pdi,0.571,0.529,0.629,0.052
VNM,2009,ddi,0.573,0.448,0.691,0.624
VNM,2009,edi,0.151,0.133,0.168,0.018
VNM,2009,egdi,0.73,0.651,0.812,0.083
VNM,2009,ldi,0.392,0.318,0.456,0.07
VNM,2009,pdi,0.571,0.529,0.629,0.052
VNM,2010,ddi,0.573,0.448,0.691,0.624
VNM,2010,edi,0.151,0.133,0.168,0.018
VNM,2010,egdi,0.739,0.665,0.82,0.078
VNM,2010,ldi,0.394,0.303,0.444,0.069
VNM,2010,pdi,0.583,0.545,0.638,0.049
VNM,2011,ddi,0.573,0.448,0.691,0.624
VNM,2011,edi,0.213,0.194,0.231,0.019
VNM,2011,egdi,0.739,0.665,0.82,0.078
VNM,2011,ldi,0.394,0.303,0.444,0.069
VNM,2011,pdi,0.583,0.545,0.638,0.049
VNM,2012,ddi,0.573,0.448,0.691,0.624
VNM,2012,edi,0.215,0.197,0.235,0.019
VNM,2012,egdi,0.739,0.665,0.82,0.078
VNM,2012,ldi,0.398,0.334,0.475,0.07
VNM,2012,pdi,0.573,0.535,0.634,0.052
VNM,2013,ddi,0.549,0.417,0.662,0.624
VNM,2013,edi,0.216,0.197,0.234,0.018
VNM,2013,egdi,0.741,0.682,0.835,0.08
VNM,2013,ldi,0.436,0.37,0.509,0.069
VNM,2013,pdi,0.571,0.53,0.63,0.052
VNM,2014,ddi,0.549,0.417,0.662,0.624
VNM,2014,edi,0.215,0.198,0.234,0.019
VNM,2014,egdi,0.741,0.682,0.835,0.08
VNM,2014,ldi,0.436,0.37,0.509,0.069
VNM,2014,pdi,0.568,0.524,0.626,0.053
VNM,2015,ddi,0.549,0.417,0.662,0.624
VNM,2015,edi,0.215,0.198,0.235,0.019
VNM,2015,egdi,0.741,0.682,0.835,0.08
VNM,2015,ldi,0.436,0.37,0.509,0.069
VNM,2015,pdi,0.569,0.536,0.632,0.051
VNM,2016,ddi,0.549,0.417,0.662,0.624
VNM,2016,edi,0.218,0.199,0.237,0.019
VNM,2016,egdi,0.741,0.682,0.835,0.08
VNM,2016,ldi,0.44,0.379,0.514,0.069
VNM,2016,pdi,0.569,0.536,0.632,0.051
VNM,2017,ddi,0.576,0.445,0.697,0.63
VNM,2017,edi,0.219,0.195,0.238,0.021
VNM,2017,egdi,0.724,0.646,0.815,0.084
VNM,2017,ldi,0.436,0.369,0.509,0.072
VNM,2017,pdi,0.572,0.526,0.624,0.051
VNM,2018,ddi,0.576,0.445,0.697,0.63
VNM,2018,edi,0.217,0.198,0.238,0.02
VNM,2018,egdi,0.678,0.599,0.784,0.092
VNM,2018,ldi,0.423,0.359,0.504,0.073
VNM,2018,pdi,0.572,0.526,0.624,0.051
VNM,2019,ddi,0.49,0.362,0.638,0.637
VNM,2019,edi,0.218,0.199,0.237,0.019
VNM,2019,egdi,0.675,0.586,0.764,0.088
VNM,2019,ldi,0.37,0.299,0.441,0.072
VNM,2019,pdi,0.579,0.54,0.643,0.053
VNM,2020,ddi,0.427,0.302,0.581,0.641
VNM,2020,edi,0.218,0.197,0.237,0.02
VNM,2020,egdi,0.705,0.634,0.812,0.09
VNM,2020,ldi,0.286,0.226,0.342,0.06
VNM,2020,pdi,0.541,0.489,0.606,0.06
VUT,1990,ddi,0.747,0.626,0.85,0.643
VUT,1990,edi,0.678,0.609,0.757,0.073
VUT,1990,egdi,0.778,0.717,0.85,0.07
VUT,1990,ldi,0.829,0.784,0.889,0.055
VUT,1990,pdi,0.349,0.267,0.433,0.085
VUT,1991,ddi,0.747,0.626,0.85,0.643
VUT,1991,edi,0.667,0.594,0.74,0.073
VUT,1991,egdi,0.778,0.717,0.85,0.07
VUT,1991,ldi,0.829,0.784,0.889,0.055
VUT,1991,pdi,0.349,0.267,0.433,0.085
VUT,1992,ddi,0.747,0.626,0.85,0.643
VUT,1992,edi,0.595,0.508,0.658,0.073
VUT,1992,egdi,0.778,0.717,0.85,0.07
VUT,1992,ldi,0.829,0.784,0.889,0.055
VUT,1992,pdi,0.349,0.267,0.433,0.085
VUT,1993,ddi,0.747,0.626,0.85,0.643
VUT,1993,edi,0.595,0.508,0.658,0.073
VUT,1993,egdi,0.778,0.717,0.85,0.07
VUT,1993,ldi,0.829,0.784,0.889,0.055
VUT,1993,pdi,0.543,0.496,0.625,0.067
VUT,1994,ddi,0.747,0.626,0.85,0.643
VUT,1994,edi,0.595,0.508,0.658,0.073
VUT,1994,egdi,0.778,0.717,0.85,0.07
VUT,1994,ldi,0.844,0.805,0.897,0.051
VUT,1994,pdi,0.543,0.496,0.625,0.067
VUT,1995,ddi,0.747,0.626,0.85,0.643
VUT,1995,edi,0.596,0.51,0.66,0.073
VUT,1995,egdi,0.778,0.717,0.85,0.07
VUT,1995,ldi,0.847,0.803,0.898,0.05
VUT,1995,pdi,0.543,0.496,0.625,0.067
