country_code,year,metric_code,mean,low,high,sd
ARE,2001,edi,0.028,0.018,0.037,0.01
ARE,2001,egdi,0.103,0.079,0.128,0.024
ARE,2001,ldi,0.072,0.056,0.086,0.015
ARE,2001,pdi,0.016,0.004,0.023,0.012
ARE,2002,ddi,0.127,0.097,0.165,0.033
ARE,2002,edi,0.024,0.015,0.031,0.009
ARE,2002,egdi,0.103,0.08,0.129,0.024
ARE,2002,ldi,0.071,0.056,0.085,0.015
ARE,2002,pdi,0.016,0.004,0.023,0.012
ARE,2003,ddi,0.138,0.102,0.174,0.034
ARE,2003,edi,0.024,0.015,0.031,0.009
ARE,2003,egdi,0.103,0.08,0.129,0.024
ARE,2003,ldi,0.07,0.053,0.082,0.015
ARE,2003,pdi,0.016,0.004,0.023,0.012
ARE,2004,ddi,0.086,0.054,0.116,0.031
ARE,2004,edi,0.02,0.012,0.027,0.008
ARE,2004,egdi,0.101,0.08,0.12,0.021
ARE,2004,ldi,0.068,0.054,0.083,0.015
ARE,2004,pdi,0.016,0.003,0.023,0.012
ARE,2005,ddi,0.085,0.055,0.113,0.03
ARE,2005,edi,0.021,0.013,0.028,0.008
ARE,2005,egdi,0.11,0.089,0.128,0.019
ARE,2005,ldi,0.069,0.058,0.087,0.015
ARE,2005,pdi,0.018,0.006,0.026,0.011
ARE,2006,ddi,0.086,0.055,0.112,0.03
ARE,2006,edi,0.024,0.016,0.031,0.008
ARE,2006,egdi,0.111,0.09,0.129,0.019
ARE,2006,ldi,0.071,0.055,0.083,0.015
ARE,2006,pdi,0.018,0.006,0.026,0.011
ARE,2007,ddi,0.09,0.061,0.119,0.03
ARE,2007,edi,0.064,0.046,0.08,0.017
ARE,2007,egdi,0.115,0.096,0.135,0.02
ARE,2007,ldi,0.078,0.062,0.092,0.015
ARE,2007,pdi,0.023,0.008,0.033,0.014
ARE,2008,ddi,0.098,0.068,0.126,0.03
ARE,2008,edi,0.063,0.044,0.077,0.017
ARE,2008,egdi,0.116,0.094,0.134,0.02
ARE,2008,ldi,0.078,0.063,0.093,0.015
ARE,2008,pdi,0.023,0.008,0.033,0.014
ARE,2009,ddi,0.098,0.068,0.126,0.03
ARE,2009,edi,0.063,0.044,0.077,0.017
ARE,2009,egdi,0.116,0.094,0.134,0.02
ARE,2009,ldi,0.079,0.064,0.094,0.015
ARE,2009,pdi,0.023,0.008,0.033,0.014
ARE,2010,ddi,0.097,0.068,0.126,0.03
ARE,2010,edi,0.063,0.046,0.079,0.017
ARE,2010,egdi,0.118,0.095,0.136,0.021
ARE,2010,ldi,0.08,0.063,0.093,0.016
ARE,2010,pdi,0.023,0.008,0.033,0.014
ARE,2011,ddi,0.088,0.057,0.121,0.031
ARE,2011,edi,0.075,0.058,0.092,0.017
ARE,2011,egdi,0.135,0.114,0.157,0.022
ARE,2011,ldi,0.078,0.062,0.091,0.016
ARE,2011,pdi,0.024,0.008,0.034,0.014
ARE,2012,ddi,0.09,0.055,0.119,0.031
ARE,2012,edi,0.086,0.065,0.1,0.017
ARE,2012,egdi,0.137,0.111,0.154,0.022
ARE,2012,ldi,0.083,0.067,0.098,0.016
ARE,2012,pdi,0.029,0.014,0.042,0.014
ARE,2013,ddi,0.09,0.056,0.12,0.031
ARE,2013,edi,0.087,0.07,0.104,0.017
ARE,2013,egdi,0.139,0.119,0.163,0.022
ARE,2013,ldi,0.084,0.064,0.096,0.017
ARE,2013,pdi,0.03,0.015,0.042,0.014
ARE,2014,ddi,0.09,0.053,0.117,0.031
ARE,2014,edi,0.084,0.066,0.101,0.017
ARE,2014,egdi,0.139,0.12,0.163,0.022
ARE,2014,ldi,0.086,0.068,0.101,0.017
ARE,2014,pdi,0.032,0.014,0.043,0.016
ARE,2015,ddi,0.091,0.057,0.121,0.031
ARE,2015,edi,0.092,0.073,0.108,0.018
ARE,2015,egdi,0.139,0.118,0.163,0.022
ARE,2015,ldi,0.088,0.07,0.103,0.017
ARE,2015,pdi,0.032,0.014,0.043,0.016
ARE,2016,ddi,0.092,0.057,0.122,0.031
ARE,2016,edi,0.099,0.078,0.116,0.018
ARE,2016,egdi,0.141,0.12,0.165,0.023
ARE,2016,ldi,0.091,0.073,0.105,0.017
ARE,2016,pdi,0.033,0.015,0.045,0.016
ARE,2017,ddi,0.091,0.059,0.122,0.031
ARE,2017,edi,0.094,0.079,0.115,0.018
ARE,2017,egdi,0.139,0.114,0.16,0.023
ARE,2017,ldi,0.09,0.072,0.105,0.017
ARE,2017,pdi,0.033,0.015,0.046,0.016
ARE,2018,ddi,0.075,0.042,0.096,0.028
ARE,2018,edi,0.095,0.072,0.109,0.018
ARE,2018,egdi,0.138,0.115,0.161,0.023
ARE,2018,ldi,0.092,0.075,0.108,0.017
ARE,2018,pdi,0.033,0.015,0.046,0.016
ARE,2019,ddi,0.075,0.043,0.097,0.028
ARE,2019,edi,0.096,0.075,0.112,0.018
ARE,2019,egdi,0.138,0.116,0.161,0.023
ARE,2019,ldi,0.092,0.074,0.107,0.017
ARE,2019,pdi,0.033,0.015,0.045,0.016
ARE,2020,ddi,0.087,0.054,0.114,0.03
ARE,2020,edi,0.1,0.083,0.12,0.018
ARE,2020,egdi,0.14,0.117,0.161,0.023
ARE,2020,ldi,0.091,0.073,0.107,0.018
ARE,2020,pdi,0.04,0.02,0.053,0.016
ARG,1990,ddi,0.712,0.638,0.774,0.068
ARG,1990,edi,0.828,0.782,0.882,0.052
ARG,1990,egdi,0.644,0.579,0.706,0.064
ARG,1990,ldi,0.61,0.555,0.681,0.062
ARG,1990,pdi,0.56,0.519,0.609,0.047
ARG,1991,ddi,0.729,0.662,0.793,0.067
ARG,1991,edi,0.829,0.783,0.883,0.053
ARG,1991,egdi,0.646,0.581,0.711,0.065
ARG,1991,ldi,0.62,0.563,0.684,0.062
ARG,1991,pdi,0.563,0.52,0.614,0.047
ARG,1992,ddi,0.733,0.664,0.794,0.065
ARG,1992,edi,0.831,0.786,0.886,0.052
ARG,1992,egdi,0.659,0.601,0.724,0.063
ARG,1992,ldi,0.622,0.571,0.689,0.061
ARG,1992,pdi,0.564,0.514,0.606,0.046
ARG,1993,ddi,0.733,0.665,0.795,0.066
ARG,1993,edi,0.832,0.786,0.886,0.052
ARG,1993,egdi,0.659,0.601,0.724,0.063
ARG,1993,ldi,0.623,0.571,0.69,0.061
ARG,1993,pdi,0.559,0.514,0.605,0.047
ARG,1994,ddi,0.74,0.683,0.812,0.066
ARG,1994,edi,0.84,0.794,0.891,0.051
ARG,1994,egdi,0.663,0.604,0.731,0.064
ARG,1994,ldi,0.628,0.569,0.688,0.06
ARG,1994,pdi,0.573,0.533,0.624,0.047
ARG,1995,ddi,0.737,0.68,0.807,0.065
ARG,1995,edi,0.837,0.792,0.889,0.051
ARG,1995,egdi,0.661,0.604,0.731,0.064
ARG,1995,ldi,0.63,0.571,0.69,0.06
ARG,1995,pdi,0.571,0.534,0.625,0.046
ARG,1996,ddi,0.732,0.68,0.808,0.064
ARG,1996,edi,0.831,0.776,0.874,0.05
ARG,1996,egdi,0.665,0.611,0.735,0.063
ARG,1996,ldi,0.619,0.562,0.681,0.061
ARG,1996,pdi,0.567,0.525,0.615,0.046
ARG,1997,ddi,0.731,0.679,0.807,0.065
ARG,1997,edi,0.831,0.778,0.877,0.051
ARG,1997,egdi,0.664,0.601,0.723,0.063
ARG,1997,ldi,0.619,0.562,0.682,0.061
ARG,1997,pdi,0.567,0.524,0.615,0.046
ARG,1998,ddi,0.73,0.676,0.806,0.067
ARG,1998,edi,0.83,0.786,0.888,0.051
ARG,1998,egdi,0.663,0.6,0.729,0.064
ARG,1998,ldi,0.625,0.572,0.691,0.06
ARG,1998,pdi,0.566,0.524,0.618,0.047
ARG,1999,ddi,0.727,0.674,0.803,0.068
ARG,1999,edi,0.83,0.785,0.887,0.052
ARG,1999,egdi,0.663,0.601,0.729,0.064
ARG,1999,ldi,0.624,0.565,0.689,0.062
ARG,1999,pdi,0.566,0.523,0.618,0.047
ARG,2000,ddi,0.768,0.707,0.829,0.063
ARG,2000,edi,0.84,0.79,0.891,0.052
ARG,2000,egdi,0.675,0.612,0.739,0.065
ARG,2000,ldi,0.657,0.592,0.712,0.061
ARG,2000,pdi,0.575,0.533,0.629,0.047
ARG,2001,ddi,0.767,0.702,0.822,0.062
ARG,2001,edi,0.839,0.795,0.894,0.052
ARG,2001,egdi,0.675,0.615,0.742,0.065
ARG,2001,ldi,0.669,0.601,0.725,0.062
ARG,2001,pdi,0.574,0.526,0.621,0.047
ARG,2002,ddi,0.776,0.719,0.837,0.061
ARG,2002,edi,0.835,0.795,0.896,0.053
ARG,2002,egdi,0.671,0.62,0.748,0.064
ARG,2002,ldi,0.663,0.605,0.721,0.06
ARG,2002,pdi,0.571,0.524,0.616,0.049
ARG,2003,ddi,0.667,0.596,0.739,0.074
ARG,2003,edi,0.813,0.77,0.873,0.053
ARG,2003,egdi,0.651,0.594,0.719,0.063
ARG,2003,ldi,0.648,0.587,0.705,0.059
ARG,2003,pdi,0.554,0.51,0.605,0.048
ARG,2004,ddi,0.627,0.555,0.708,0.075
ARG,2004,edi,0.812,0.762,0.867,0.053
ARG,2004,egdi,0.649,0.6,0.726,0.062
ARG,2004,ldi,0.649,0.589,0.708,0.06
ARG,2004,pdi,0.552,0.504,0.594,0.046
ARG,2005,ddi,0.623,0.552,0.704,0.075
ARG,2005,edi,0.808,0.759,0.864,0.053
ARG,2005,egdi,0.646,0.595,0.72,0.063
ARG,2005,ldi,0.641,0.582,0.701,0.059
ARG,2005,pdi,0.551,0.51,0.602,0.047
ARG,2006,ddi,0.617,0.552,0.695,0.073
ARG,2006,edi,0.788,0.743,0.851,0.055
ARG,2006,egdi,0.628,0.575,0.697,0.063
ARG,2006,ldi,0.624,0.57,0.69,0.06
ARG,2006,pdi,0.535,0.494,0.588,0.048
ARG,2007,ddi,0.619,0.549,0.694,0.073
ARG,2007,edi,0.79,0.739,0.847,0.055
ARG,2007,egdi,0.634,0.573,0.696,0.062
ARG,2007,ldi,0.621,0.559,0.679,0.06
ARG,2007,pdi,0.534,0.489,0.583,0.048
ARG,2008,ddi,0.582,0.513,0.671,0.078
ARG,2008,edi,0.784,0.739,0.849,0.058
ARG,2008,egdi,0.629,0.563,0.689,0.064
ARG,2008,ldi,0.606,0.546,0.664,0.061
ARG,2008,pdi,0.53,0.487,0.584,0.049
ARG,2009,ddi,0.594,0.519,0.672,0.077
ARG,2009,edi,0.779,0.728,0.842,0.058
ARG,2009,egdi,0.623,0.566,0.691,0.064
ARG,2009,ldi,0.602,0.536,0.659,0.061
ARG,2009,pdi,0.526,0.475,0.573,0.049
ARG,2010,ddi,0.58,0.501,0.651,0.075
ARG,2010,edi,0.773,0.717,0.826,0.056
ARG,2010,egdi,0.619,0.552,0.676,0.063
ARG,2010,ldi,0.599,0.54,0.66,0.061
ARG,2010,pdi,0.517,0.472,0.565,0.047
ARG,2011,ddi,0.581,0.504,0.653,0.075
ARG,2011,edi,0.774,0.718,0.826,0.056
ARG,2011,egdi,0.619,0.555,0.679,0.063
ARG,2011,ldi,0.594,0.537,0.658,0.06
ARG,2011,pdi,0.515,0.477,0.574,0.049
ARG,2012,ddi,0.579,0.499,0.646,0.074
ARG,2012,edi,0.773,0.721,0.826,0.055
ARG,2012,egdi,0.614,0.56,0.682,0.062
ARG,2012,ldi,0.591,0.537,0.653,0.059
ARG,2012,pdi,0.517,0.474,0.571,0.049
ARG,2013,ddi,0.587,0.513,0.659,0.074
ARG,2013,edi,0.779,0.732,0.838,0.054
ARG,2013,egdi,0.617,0.553,0.674,0.062
ARG,2013,ldi,0.59,0.533,0.653,0.061
ARG,2013,pdi,0.52,0.477,0.571,0.047
ARG,2014,ddi,0.601,0.525,0.675,0.076
ARG,2014,edi,0.791,0.741,0.849,0.055
ARG,2014,egdi,0.627,0.563,0.689,0.063
ARG,2014,ldi,0.607,0.548,0.673,0.061
ARG,2014,pdi,0.529,0.484,0.581,0.048
ARG,2015,ddi,0.587,0.522,0.669,0.075
ARG,2015,edi,0.775,0.72,0.828,0.056
ARG,2015,egdi,0.616,0.552,0.675,0.062
ARG,2015,ldi,0.6,0.542,0.662,0.06
ARG,2015,pdi,0.517,0.476,0.571,0.048
ARG,2016,ddi,0.576,0.496,0.639,0.073
ARG,2016,edi,0.75,0.691,0.804,0.057
ARG,2016,egdi,0.594,0.528,0.656,0.064
ARG,2016,ldi,0.622,0.562,0.679,0.059
ARG,2016,pdi,0.501,0.462,0.555,0.047
ARG,2017,ddi,0.562,0.492,0.64,0.074
ARG,2017,edi,0.749,0.694,0.804,0.057
ARG,2017,egdi,0.577,0.511,0.639,0.064
ARG,2017,ldi,0.609,0.548,0.662,0.057
ARG,2017,pdi,0.5,0.446,0.54,0.047
ARG,2018,ddi,0.578,0.499,0.656,0.078
ARG,2018,edi,0.779,0.738,0.847,0.056
ARG,2018,egdi,0.616,0.556,0.683,0.063
ARG,2018,ldi,0.625,0.561,0.679,0.061
ARG,2018,pdi,0.517,0.48,0.576,0.048
ARG,2019,ddi,0.571,0.496,0.654,0.078
ARG,2019,edi,0.777,0.734,0.843,0.056
ARG,2019,egdi,0.61,0.544,0.674,0.064
ARG,2019,ldi,0.605,0.55,0.668,0.059
ARG,2019,pdi,0.52,0.471,0.568,0.048
ARG,2020,ddi,0.685,0.628,0.768,0.071
ARG,2020,edi,0.831,0.782,0.886,0.052
ARG,2020,egdi,0.656,0.595,0.722,0.065
ARG,2020,ldi,0.67,0.617,0.737,0.061
ARG,2020,pdi,0.547,0.505,0.603,0.049
ARM,1990,ddi,0.405,0.33,0.464,0.067
ARM,1990,edi,0.57,0.508,0.635,0.063
ARM,1990,egdi,0.502,0.449,0.558,0.055
ARM,1990,ldi,0.335,0.287,0.386,0.05
ARM,1990,pdi,0.238,0.19,0.281,0.047
ARM,1991,ddi,0.426,0.357,0.506,0.075
ARM,1991,edi,0.615,0.547,0.682,0.067
ARM,1991,egdi,0.531,0.473,0.593,0.061
ARM,1991,ldi,0.356,0.306,0.409,0.052
ARM,1991,pdi,0.285,0.235,0.336,0.051
ARM,1992,ddi,0.437,0.365,0.513,0.075
ARM,1992,edi,0.618,0.55,0.679,0.065
ARM,1992,egdi,0.516,0.458,0.576,0.06
ARM,1992,ldi,0.347,0.287,0.389,0.051
ARM,1992,pdi,0.29,0.241,0.335,0.047
ARM,1993,ddi,0.431,0.35,0.499,0.075
ARM,1993,edi,0.611,0.55,0.676,0.065
ARM,1993,egdi,0.511,0.458,0.575,0.06
ARM,1993,ldi,0.336,0.282,0.383,0.051
ARM,1993,pdi,0.286,0.242,0.334,0.047
ARM,1994,ddi,0.412,0.339,0.48,0.072
ARM,1994,edi,0.586,0.52,0.651,0.065
ARM,1994,egdi,0.497,0.445,0.556,0.057
ARM,1994,ldi,0.322,0.279,0.381,0.051
ARM,1994,pdi,0.262,0.217,0.307,0.046
ARM,1995,ddi,0.353,0.292,0.407,0.06
ARM,1995,edi,0.489,0.431,0.544,0.057
ARM,1995,egdi,0.416,0.363,0.459,0.049
ARM,1995,ldi,0.276,0.232,0.315,0.042
ARM,1995,pdi,0.239,0.199,0.276,0.039
ARM,1996,ddi,0.307,0.258,0.364,0.053
ARM,1996,edi,0.413,0.356,0.456,0.051
ARM,1996,egdi,0.357,0.315,0.399,0.043
ARM,1996,ldi,0.234,0.193,0.262,0.036
ARM,1996,pdi,0.21,0.176,0.244,0.035
ARM,1997,ddi,0.276,0.226,0.33,0.052
ARM,1997,edi,0.389,0.337,0.431,0.048
ARM,1997,egdi,0.342,0.301,0.377,0.04
ARM,1997,ldi,0.224,0.193,0.258,0.033
ARM,1997,pdi,0.195,0.16,0.225,0.033
ARM,1998,ddi,0.266,0.209,0.317,0.055
ARM,1998,edi,0.395,0.34,0.434,0.05
ARM,1998,egdi,0.347,0.306,0.384,0.041
ARM,1998,ldi,0.213,0.18,0.244,0.033
ARM,1998,pdi,0.197,0.164,0.229,0.034
ARM,1999,ddi,0.225,0.171,0.273,0.052
ARM,1999,edi,0.41,0.361,0.459,0.051
ARM,1999,egdi,0.353,0.312,0.395,0.042
ARM,1999,ldi,0.211,0.176,0.241,0.034
ARM,1999,pdi,0.203,0.17,0.234,0.032
ARM,2000,ddi,0.211,0.159,0.256,0.049
ARM,2000,edi,0.412,0.353,0.45,0.052
ARM,2000,egdi,0.333,0.291,0.372,0.042
ARM,2000,ldi,0.21,0.177,0.24,0.033
ARM,2000,pdi,0.204,0.168,0.232,0.033
ARM,2001,ddi,0.213,0.163,0.259,0.049
ARM,2001,edi,0.413,0.36,0.459,0.051
ARM,2001,egdi,0.328,0.289,0.37,0.043
ARM,2001,ldi,0.216,0.181,0.246,0.033
ARM,2001,pdi,0.204,0.17,0.233,0.033
ARM,2002,ddi,0.211,0.156,0.253,0.049
ARM,2002,edi,0.412,0.353,0.455,0.052
ARM,2002,egdi,0.327,0.279,0.362,0.042
ARM,2002,ldi,0.211,0.181,0.244,0.033
ARM,2002,pdi,0.202,0.166,0.229,0.033
ARM,2003,ddi,0.19,0.14,0.228,0.044
ARM,2003,edi,0.361,0.316,0.391,0.039
ARM,2003,egdi,0.299,0.264,0.332,0.035
ARM,2003,ldi,0.195,0.165,0.219,0.028
ARM,2003,pdi,0.18,0.151,0.206,0.028
ARM,2004,ddi,0.188,0.143,0.229,0.043
ARM,2004,edi,0.351,0.312,0.382,0.038
ARM,2004,egdi,0.294,0.261,0.329,0.034
ARM,2004,ldi,0.189,0.165,0.215,0.026
ARM,2004,pdi,0.177,0.153,0.206,0.028
ARM,2005,ddi,0.187,0.14,0.227,0.043
ARM,2005,edi,0.351,0.308,0.377,0.038
ARM,2005,egdi,0.294,0.263,0.33,0.034
ARM,2005,ldi,0.192,0.161,0.212,0.026
ARM,2005,pdi,0.179,0.148,0.202,0.028
ARM,2006,ddi,0.187,0.15,0.235,0.043
ARM,2006,edi,0.35,0.309,0.382,0.039
ARM,2006,egdi,0.294,0.26,0.327,0.034
ARM,2006,ldi,0.191,0.165,0.215,0.026
ARM,2006,pdi,0.178,0.152,0.205,0.028
ARM,2007,ddi,0.209,0.157,0.251,0.046
ARM,2007,edi,0.351,0.312,0.387,0.04
ARM,2007,egdi,0.294,0.259,0.327,0.035
ARM,2007,ldi,0.192,0.166,0.219,0.027
ARM,2007,pdi,0.181,0.153,0.208,0.028
ARM,2008,ddi,0.198,0.152,0.239,0.043
ARM,2008,edi,0.324,0.289,0.35,0.033
ARM,2008,egdi,0.278,0.245,0.309,0.032
ARM,2008,ldi,0.176,0.149,0.196,0.024
ARM,2008,pdi,0.17,0.144,0.196,0.026
ARM,2009,ddi,0.214,0.17,0.257,0.044
ARM,2009,edi,0.326,0.292,0.355,0.034
ARM,2009,egdi,0.282,0.25,0.315,0.033
ARM,2009,ldi,0.182,0.157,0.205,0.025
ARM,2009,pdi,0.173,0.146,0.199,0.027
ARM,2010,ddi,0.222,0.173,0.26,0.044
ARM,2010,edi,0.339,0.304,0.369,0.036
ARM,2010,egdi,0.286,0.248,0.314,0.034
ARM,2010,ldi,0.191,0.165,0.212,0.025
ARM,2010,pdi,0.184,0.158,0.211,0.027
ARM,2011,ddi,0.224,0.179,0.265,0.044
ARM,2011,edi,0.344,0.308,0.37,0.034
ARM,2011,egdi,0.288,0.25,0.316,0.034
ARM,2011,ldi,0.193,0.166,0.214,0.025
ARM,2011,pdi,0.186,0.161,0.214,0.027
ARM,2012,ddi,0.24,0.19,0.288,0.049
ARM,2012,edi,0.364,0.322,0.399,0.041
ARM,2012,egdi,0.299,0.266,0.34,0.038
ARM,2012,ldi,0.207,0.18,0.233,0.028
ARM,2012,pdi,0.195,0.164,0.223,0.03
ARM,2013,ddi,0.236,0.189,0.281,0.047
ARM,2013,edi,0.36,0.316,0.394,0.04
ARM,2013,egdi,0.29,0.25,0.321,0.036
ARM,2013,ldi,0.212,0.182,0.236,0.028
ARM,2013,pdi,0.185,0.157,0.212,0.028
ARM,2014,ddi,0.233,0.185,0.279,0.047
ARM,2014,edi,0.354,0.316,0.388,0.039
ARM,2014,egdi,0.287,0.249,0.319,0.036
ARM,2014,ldi,0.208,0.183,0.235,0.027
ARM,2014,pdi,0.21,0.181,0.236,0.028
ARM,2015,ddi,0.231,0.184,0.275,0.045
ARM,2015,edi,0.354,0.316,0.388,0.039
ARM,2015,egdi,0.288,0.255,0.319,0.034
ARM,2015,ldi,0.207,0.175,0.228,0.028
ARM,2015,pdi,0.185,0.16,0.214,0.028
ARM,2016,ddi,0.233,0.188,0.28,0.046
ARM,2016,edi,0.357,0.314,0.388,0.04
ARM,2016,egdi,0.288,0.258,0.325,0.034
ARM,2016,ldi,0.209,0.183,0.237,0.028
ARM,2016,pdi,0.225,0.195,0.251,0.029
ARM,2017,ddi,0.268,0.22,0.316,0.049
ARM,2017,edi,0.391,0.344,0.431,0.046
ARM,2017,egdi,0.306,0.267,0.338,0.038
ARM,2017,ldi,0.225,0.19,0.251,0.031
ARM,2017,pdi,0.256,0.226,0.286,0.032
ARM,2018,ddi,0.396,0.344,0.44,0.049
ARM,2018,edi,0.472,0.42,0.526,0.054
ARM,2018,egdi,0.391,0.349,0.437,0.046
ARM,2018,ldi,0.335,0.288,0.37,0.043
ARM,2018,pdi,0.306,0.264,0.339,0.039
ARM,2019,ddi,0.691,0.636,0.76,0.063
ARM,2019,edi,0.799,0.754,0.854,0.051
ARM,2019,egdi,0.673,0.607,0.729,0.061
ARM,2019,ldi,0.636,0.584,0.703,0.06
ARM,2019,pdi,0.544,0.493,0.593,0.049
ARM,2020,ddi,0.635,0.556,0.701,0.072
ARM,2020,edi,0.786,0.737,0.841,0.052
ARM,2020,egdi,0.634,0.563,0.688,0.061
ARM,2020,ldi,0.597,0.542,0.658,0.059
ARM,2020,pdi,0.469,0.408,0.515,0.052
AUS,1990,ddi,0.795,0.737,0.857,0.061
AUS,1990,edi,0.888,0.859,0.937,0.042
AUS,1990,egdi,0.79,0.738,0.843,0.055
AUS,1990,ldi,0.847,0.81,0.899,0.047
AUS,1990,pdi,0.678,0.641,0.719,0.041
AUS,1991,ddi,0.799,0.758,0.87,0.058
AUS,1991,edi,0.889,0.86,0.938,0.043
AUS,1991,egdi,0.793,0.744,0.851,0.055
AUS,1991,ldi,0.848,0.805,0.898,0.048
AUS,1991,pdi,0.677,0.643,0.722,0.041
AUS,1992,ddi,0.799,0.758,0.87,0.058
AUS,1992,edi,0.889,0.86,0.938,0.043
AUS,1992,egdi,0.793,0.744,0.851,0.055
AUS,1992,ldi,0.848,0.805,0.898,0.048
AUS,1992,pdi,0.676,0.637,0.716,0.041
AUS,1993,ddi,0.799,0.755,0.863,0.057
AUS,1993,edi,0.89,0.854,0.933,0.041
AUS,1993,egdi,0.791,0.747,0.851,0.054
AUS,1993,ldi,0.848,0.807,0.898,0.046
AUS,1993,pdi,0.672,0.635,0.712,0.04
AUS,1994,ddi,0.799,0.755,0.861,0.056
AUS,1994,edi,0.891,0.853,0.932,0.041
AUS,1994,egdi,0.791,0.747,0.851,0.053
AUS,1994,ldi,0.848,0.808,0.898,0.046
AUS,1994,pdi,0.666,0.631,0.707,0.039
AUS,1995,ddi,0.799,0.755,0.861,0.056
AUS,1995,edi,0.891,0.853,0.932,0.041
AUS,1995,egdi,0.791,0.747,0.851,0.053
AUS,1995,ldi,0.848,0.808,0.898,0.046
AUS,1995,pdi,0.661,0.626,0.701,0.039
AUS,1996,ddi,0.8,0.755,0.865,0.059
AUS,1996,edi,0.889,0.857,0.934,0.042
AUS,1996,egdi,0.79,0.746,0.851,0.054
AUS,1996,ldi,0.848,0.806,0.896,0.047
AUS,1996,pdi,0.64,0.605,0.685,0.042
AUS,1997,ddi,0.795,0.742,0.858,0.062
AUS,1997,edi,0.884,0.853,0.934,0.045
AUS,1997,egdi,0.786,0.735,0.845,0.057
AUS,1997,ldi,0.842,0.805,0.899,0.05
AUS,1997,pdi,0.631,0.585,0.669,0.043
AUS,1998,ddi,0.794,0.741,0.857,0.061
AUS,1998,edi,0.884,0.851,0.933,0.045
AUS,1998,egdi,0.785,0.733,0.844,0.057
AUS,1998,ldi,0.842,0.803,0.898,0.05
AUS,1998,pdi,0.626,0.583,0.666,0.043
AUS,1999,ddi,0.791,0.737,0.852,0.061
AUS,1999,edi,0.881,0.846,0.929,0.045
AUS,1999,egdi,0.78,0.728,0.84,0.057
AUS,1999,ldi,0.839,0.796,0.893,0.05
AUS,1999,pdi,0.645,0.607,0.691,0.044
AUS,2000,ddi,0.794,0.747,0.861,0.059
AUS,2000,edi,0.886,0.851,0.932,0.043
AUS,2000,egdi,0.786,0.737,0.848,0.056
AUS,2000,ldi,0.844,0.802,0.894,0.048
AUS,2000,pdi,0.652,0.611,0.693,0.043
AUS,2001,ddi,0.794,0.746,0.859,0.059
AUS,2001,edi,0.885,0.849,0.931,0.043
AUS,2001,egdi,0.785,0.736,0.846,0.056
AUS,2001,ldi,0.843,0.802,0.893,0.048
AUS,2001,pdi,0.651,0.61,0.692,0.043
AUS,2002,ddi,0.785,0.737,0.853,0.06
AUS,2002,edi,0.875,0.837,0.921,0.045
AUS,2002,egdi,0.774,0.727,0.835,0.057
AUS,2002,ldi,0.832,0.791,0.886,0.05
AUS,2002,pdi,0.639,0.597,0.685,0.044
AUS,2003,ddi,0.785,0.737,0.853,0.06
AUS,2003,edi,0.875,0.837,0.921,0.045
AUS,2003,egdi,0.774,0.727,0.835,0.057
AUS,2003,ldi,0.832,0.791,0.886,0.05
AUS,2003,pdi,0.639,0.597,0.685,0.044
AUS,2004,ddi,0.791,0.738,0.852,0.06
AUS,2004,edi,0.875,0.838,0.921,0.044
AUS,2004,egdi,0.775,0.729,0.835,0.056
AUS,2004,ldi,0.833,0.792,0.885,0.049
AUS,2004,pdi,0.636,0.596,0.683,0.044
AUS,2005,ddi,0.792,0.742,0.856,0.059
AUS,2005,edi,0.876,0.839,0.92,0.042
AUS,2005,egdi,0.779,0.733,0.835,0.054
AUS,2005,ldi,0.834,0.793,0.883,0.047
AUS,2005,pdi,0.634,0.6,0.683,0.042
AUS,2006,ddi,0.792,0.742,0.856,0.059
AUS,2006,edi,0.876,0.839,0.92,0.042
AUS,2006,egdi,0.779,0.733,0.835,0.054
AUS,2006,ldi,0.834,0.793,0.883,0.047
AUS,2006,pdi,0.631,0.596,0.679,0.042
AUS,2007,ddi,0.797,0.746,0.854,0.056
AUS,2007,edi,0.877,0.84,0.921,0.042
AUS,2007,egdi,0.779,0.734,0.837,0.054
AUS,2007,ldi,0.835,0.793,0.884,0.047
AUS,2007,pdi,0.63,0.596,0.676,0.041
AUS,2008,ddi,0.802,0.755,0.864,0.056
AUS,2008,edi,0.884,0.848,0.928,0.042
AUS,2008,egdi,0.785,0.736,0.844,0.054
AUS,2008,ldi,0.843,0.799,0.89,0.047
AUS,2008,pdi,0.642,0.605,0.681,0.04
AUS,2009,ddi,0.802,0.755,0.864,0.056
AUS,2009,edi,0.884,0.848,0.928,0.042
AUS,2009,egdi,0.785,0.736,0.844,0.054
AUS,2009,ldi,0.843,0.799,0.89,0.047
AUS,2009,pdi,0.638,0.601,0.678,0.039
AUS,2010,ddi,0.804,0.761,0.873,0.057
AUS,2010,edi,0.889,0.853,0.931,0.041
AUS,2010,egdi,0.788,0.742,0.845,0.054
AUS,2010,ldi,0.848,0.81,0.898,0.046
AUS,2010,pdi,0.639,0.605,0.68,0.039
AUS,2011,ddi,0.812,0.769,0.875,0.055
AUS,2011,edi,0.896,0.864,0.939,0.039
AUS,2011,egdi,0.796,0.744,0.849,0.053
AUS,2011,ldi,0.855,0.816,0.903,0.045
AUS,2011,pdi,0.641,0.607,0.681,0.038
AUS,2012,ddi,0.812,0.769,0.875,0.055
AUS,2012,edi,0.896,0.864,0.939,0.039
